Customer ID,frequency,recency,T,monetary_value,CLV_BGNBD,Units Sold,Children,Income_Avg,Revenue,CLV_XGBoost,CLV_LightGBM,CLV_CatBoost
2733,0.0,0.0,61.0,0.0,,3,1,40000.0,8.32,3.337361,3.2622567174824777,2.9517618902243097
2735,2.0,99.0,333.0,5.859999999999999,2.4186262105056016,14,3,140000.0,22.37,2.3997889,2.5121328647264107,2.4009217361975375
2741,0.0,0.0,736.0,0.0,,4,3,80000.0,19.18,-0.07277004,0.1656896144297758,0.11509645022237969
2742,2.0,318.0,683.0,4.145,1.170152356772523,10,3,40000.0,26.02,0.9392251,1.1776416450458045,1.1338461549914864
2743,1.0,200.0,311.0,16.13,4.287260153120414,10,4,40000.0,30.909999999999997,4.266367,4.2754635179420895,4.332094449493091
2747,2.0,152.0,526.0,24.705,5.210318825962977,13,4,80000.0,60.33,5.175838,5.180751361422561,5.108931276763293
2749,1.0,31.0,201.0,11.0,3.3350735361988724,10,1,80000.0,16.4,3.3003085,3.3602110511178895,3.1916863966852107
2750,1.0,2.0,326.0,10.02,1.4953664546059355,8,0,20000.0,28.63,1.511018,1.6005560485710786,1.5877118311311929
2751,0.0,0.0,433.0,0.0,,4,3,40000.0,5.4,0.3494949,0.3018003036700696,0.4855862318213733
2752,1.0,68.0,152.0,9.06,4.089893165200723,8,3,140000.0,25.509999999999998,4.1157513,4.08183530139749,4.298427171146264
2756,4.0,584.0,652.0,16.16,8.16941003984934,21,1,40000.0,68.56,8.177271,7.999181544382976,7.7614851254766375
2757,0.0,0.0,537.0,0.0,,3,5,80000.0,10.88,0.25980958,0.19036816947510535,0.24347849830742607
2759,2.0,216.0,424.0,18.03,6.1730582936492855,8,4,40000.0,44.67,6.1382513,6.090417587265941,6.215169579854231
2760,0.0,0.0,277.0,0.0,,4,4,60000.0,2.24,0.7381715,0.6884879569453558,0.5642879790843454
2762,4.0,402.0,440.0,15.272499999999997,10.582245633009034,22,2,80000.0,65.33,10.5721655,10.23981576189488,10.092878990230616
2769,10.0,661.0,680.0,13.09,14.915085866409134,42,1,20000.0,159.54999999999998,14.916527,14.699017102937933,15.172114378916673
2770,1.0,63.0,417.0,20.24,2.615960355712342,9,5,40000.0,26.529999999999998,2.640567,2.6354340665481217,2.720496529983079
2771,0.0,0.0,56.0,0.0,,4,2,40000.0,1.96,3.342103,3.2622567174824777,2.9482456616853847
2775,3.0,106.0,714.0,15.839999999999998,1.1152480745492048,21,4,80000.0,51.83,1.1205081,1.4779947073050836,1.0333512113923913
2776,0.0,0.0,150.0,0.0,,2,1,100000.0,1.72,1.8287425,1.7117928488060075,1.691162640919467
2777,2.0,74.0,248.0,17.455,7.945064487648487,13,4,80000.0,46.79,7.9276066,7.829015221652005,8.25106691572489
2779,2.0,385.0,437.0,13.21,5.240130755434523,13,1,40000.0,36.22,5.2270412,5.216519445503463,5.286541206980809
2781,0.0,0.0,559.0,0.0,,5,3,20000.0,7.0,0.20299818,0.1425613821929788,0.24072997130349627
2787,6.0,498.0,662.0,12.938333333333333,8.82538291176682,34,3,40000.0,82.81,9.682941,9.18797251423169,8.437071601772464
2788,0.0,0.0,139.0,0.0,,6,3,140000.0,7.28,1.930809,1.72854044743021,1.723314695697744
2790,6.0,317.0,350.0,18.213333333333335,21.17262205645668,30,2,40000.0,120.59,21.169842,21.247390539389922,21.116884952830645
2791,0.0,0.0,6.0,0.0,,4,5,80000.0,6.43,4.594809,3.0310678473774164,3.7556029212422954
2795,1.0,9.0,304.0,4.5,1.0228150522731139,6,3,20000.0,12.45,0.97799855,1.0725610049815624,1.1034608899025837
2796,0.0,0.0,333.0,0.0,,3,3,60000.0,4.36,0.5788888,0.6083153517047185,0.5660312471731315
2797,0.0,0.0,194.0,0.0,,5,2,40000.0,7.48,1.0481145,1.1883309448639279,0.9970258132231642
2799,0.0,0.0,184.0,0.0,,4,2,100000.0,3.68,1.2041684,1.438903028315717,1.1899206563663611
2801,0.0,0.0,89.0,0.0,,3,3,40000.0,1.88,2.7272265,2.511985285527335,2.255947594781854
2802,3.0,233.0,307.0,14.729999999999999,10.069709086315305,15,5,40000.0,57.09,8.918877,9.637923714509068,9.97518496436053
2808,0.0,0.0,216.0,0.0,,3,1,40000.0,8.91,1.0517986,1.0636073124310486,0.8702660576704666
2813,1.0,508.0,568.0,18.62,3.3350057823319332,8,5,20000.0,30.5,3.3414485,3.2581287682743976,3.4016101362662674
2814,5.0,274.0,330.0,13.686000000000002,14.04586967408267,26,4,40000.0,86.31,13.978109,14.608017531927334,14.422633622292976
2815,0.0,0.0,523.0,0.0,,1,2,120000.0,2.57,0.27202374,0.2509245095802603,0.2305291875109079
2817,1.0,189.0,270.0,6.01,2.340684168200797,9,4,80000.0,25.089999999999996,2.3301373,2.1708957398142754,2.343343891929575
2818,2.0,588.0,685.0,22.395,5.897615612049645,13,2,140000.0,51.93,5.8555207,5.748338945404618,5.8917267296811735
2821,0.0,0.0,612.0,0.0,,4,1,100000.0,3.38,0.08685708,0.15858372259305376,0.16945701630950794
2825,0.0,0.0,435.0,0.0,,3,4,20000.0,30.8,0.67955637,0.30688885184813564,0.6060993090884228
2826,1.0,72.0,206.0,4.42,2.0305759246778985,10,2,20000.0,7.75,1.8598255,1.8435144098385634,2.0660706401100013
2828,0.0,0.0,261.0,0.0,,5,0,40000.0,21.87,0.6249169,0.7318677166737839,0.6006381629194255
2829,2.0,314.0,477.0,9.565,3.475021721380169,11,1,40000.0,32.11,3.5518801,3.754904392629242,3.4706287402484777
2830,0.0,0.0,56.0,0.0,,8,4,20000.0,24.450000000000003,3.2001655,3.0307821743757843,2.9663399381622764
2832,2.0,485.0,606.0,15.01,4.459165968662534,11,4,20000.0,34.64,4.165239,4.262250673625336,4.427885081471026
2834,0.0,0.0,303.0,0.0,,2,3,80000.0,5.16,0.6606987,0.6647872121099425,0.6164706516854981
2838,1.0,207.0,333.0,14.5,3.708570131182946,8,1,60000.0,19.759999999999998,3.7127044,3.8194053078133723,3.627582226952887
2840,0.0,0.0,121.0,0.0,,6,2,140000.0,10.8,2.20757,2.0606033134999464,1.8296345258449476
2842,0.0,0.0,373.0,0.0,,4,3,20000.0,6.4,0.48210365,0.3766819841077303,0.5463010799740582
2844,0.0,0.0,49.0,0.0,,4,2,,7.3,,,
2846,3.0,586.0,654.0,12.646666666666667,5.0866475221869685,17,1,60000.0,43.11,5.0921755,5.101372411325945,5.095619186109207
2848,1.0,187.0,583.0,6.86,1.0567934659089127,7,4,20000.0,25.58,0.99763316,1.0701812289639046,1.1207676266868862
2850,1.0,332.0,455.0,15.56,3.238758557915503,8,4,20000.0,29.92,3.262244,3.1912872102901866,3.2932168492710923
2852,6.0,275.0,332.0,13.945,16.718962484938295,29,0,40000.0,105.94,16.67449,15.871723830699441,16.68734792070928
2856,0.0,0.0,37.0,0.0,,4,5,140000.0,31.67,4.5691705,3.610871750319034,3.8191863020238617
2857,0.0,0.0,393.0,0.0,,3,1,40000.0,5.76,0.46107692,0.3554717075550514,0.4855141677465351
2858,1.0,276.0,327.0,31.5,7.868378136660291,7,3,80000.0,46.09,7.868397,8.034665081878572,7.836553579521457
2861,1.0,653.0,670.0,8.64,1.6379221573737788,6,5,40000.0,22.32,1.6434726,1.5958464020986405,1.6375785309764401
2862,6.0,348.0,369.0,7.165,8.45479617513859,25,1,60000.0,54.55,8.477595,8.65161360828872,8.709205246313967
2863,3.0,500.0,551.0,10.06,4.75608886388653,20,0,80000.0,47.43,4.7375574,4.754115504419084,4.900707381623629
2866,0.0,0.0,272.0,0.0,,3,2,40000.0,11.7,0.6986806,0.7135215513652462,0.5824399875874278
2868,3.0,213.0,314.0,12.533333333333333,8.345068429284554,15,1,140000.0,49.379999999999995,8.283427,8.351774182382716,8.430751666686232
2869,4.0,257.0,606.0,10.5,3.7204606360286254,22,2,20000.0,65.5,3.8427563,3.607558766374644,3.5166642197951394
2870,1.0,194.0,598.0,29.74,3.3203530536333625,6,3,20000.0,39.15,3.36639,3.4676455665319743,3.7019403307667202
2872,0.0,0.0,391.0,0.0,,3,4,40000.0,6.53,0.4977047,0.35250487634629357,0.4613984703778824
2876,0.0,0.0,435.0,0.0,,4,0,80000.0,7.8,0.3213455,0.29571207042559833,0.48497302234548023
2878,7.0,637.0,705.0,8.118571428571428,6.5316748867751135,31,4,40000.0,74.05,6.526524,6.452344789328185,6.675479675783215
2879,0.0,0.0,370.0,0.0,,2,1,140000.0,4.0,0.49723348,0.3642127683862242,0.6070842470608486
2880,0.0,0.0,110.0,0.0,,2,2,40000.0,3.69,2.5856917,2.27584099232651,2.1667799876196883
2882,0.0,0.0,510.0,0.0,,4,2,20000.0,6.27,0.29207572,0.26393764602374364,0.2284560786337302
2883,0.0,0.0,145.0,0.0,,5,0,40000.0,17.5,1.7615043,1.7671084811896554,1.7781326634428147
2885,0.0,0.0,265.0,0.0,,3,3,140000.0,7.94,0.7848107,0.7627284974641841,0.5358259753216634
2886,2.0,366.0,443.0,20.98,7.786877657220501,9,3,40000.0,55.82,7.7854624,7.582085510321329,7.463284590751611
2890,4.0,648.0,703.0,15.4,7.3724561772462724,24,4,40000.0,79.82,7.3880963,7.5091229368394,7.5569657357092215
2893,1.0,100.0,498.0,8.5,1.190173858415951,8,1,80000.0,17.98,1.1908344,1.2186098570345738,1.1163687956294401
2894,0.0,0.0,412.0,0.0,,2,5,20000.0,11.05,0.60566735,0.32364657143289904,0.4888651179643393
2896,1.0,616.0,687.0,21.25,3.19973856616172,9,5,60000.0,28.25,3.2004566,3.224349184813364,3.1142974259656797
2897,0.0,0.0,109.0,0.0,,4,1,80000.0,24.13,2.6621406,2.141211074417606,2.1899562438041595
2901,1.0,64.0,318.0,23.8,4.315057615757403,9,5,120000.0,26.130000000000003,3.8340454,4.450484091655617,4.272181171361352
2903,0.0,0.0,74.0,0.0,,3,1,140000.0,6.55,2.8639886,2.1036983362374033,2.8526302515017243
2905,2.0,318.0,340.0,14.379999999999999,6.8420478109319305,11,1,60000.0,32.26,6.843364,6.832576371083309,6.528789621021981
2907,3.0,166.0,642.0,12.17,2.149549995897016,16,3,40000.0,56.45,2.614738,2.257046593154814,2.0900379261362856
2908,5.0,497.0,537.0,19.16,13.747060107375878,26,4,40000.0,125.28,13.779956,14.268048425396755,14.338849487440967
2911,1.0,8.0,59.0,3.92,3.567705089019812,9,5,40000.0,5.14,3.5646057,3.6114569012727693,3.580303360840889
2915,1.0,30.0,532.0,7.06,0.6616955829386749,8,0,140000.0,15.370000000000001,0.6752095,0.7336111735198155,0.7715207282351377
2916,1.0,137.0,309.0,9.95,2.6802809157381104,8,5,40000.0,15.87,2.7279818,2.5865575900089928,2.4688432459260947
2918,8.0,632.0,694.0,16.9775,15.190755420195991,44,3,20000.0,150.66,15.197095,15.035919103456422,15.244447217698307
2919,3.0,56.0,133.0,12.13,12.864710455543701,17,1,100000.0,40.33,12.885754,12.84901308138068,12.482379022028322
2921,9.0,597.0,711.0,10.918888888888889,10.545822470195182,38,4,40000.0,107.86,10.534361,10.643767928130337,10.291919544198993
2924,4.0,611.0,716.0,14.995000000000001,6.977020486567899,25,5,40000.0,83.25,7.273983,7.196276711874455,6.853192967084249
2925,0.0,0.0,440.0,0.0,,4,0,40000.0,4.33,0.35180292,0.29404584938253947,0.46701945526542854
2927,2.0,265.0,600.0,27.759999999999998,6.421208590699617,14,4,40000.0,76.82,6.4387302,6.623629613357598,6.738842594407426
2929,2.0,515.0,574.0,11.5,3.769593779062161,12,4,80000.0,32.03,3.7720745,3.685816362534758,3.689321658325
2933,0.0,0.0,87.0,0.0,,4,1,100000.0,6.8,2.7790172,2.188546370801031,2.2542175707895336
2936,1.0,52.0,255.0,7.14,2.0751521140431537,10,3,80000.0,30.32,2.2906287,1.927383756913929,1.8528813261311408
2942,4.0,401.0,516.0,19.7575,11.577384606874148,19,3,40000.0,91.1,11.548328,11.77133742088208,11.48573642101611
2946,0.0,0.0,174.0,0.0,,3,2,120000.0,9.23,1.40508,1.4425449109442492,1.2584836331492477
2947,4.0,236.0,313.0,11.727500000000001,10.207275367124359,22,1,80000.0,69.18,10.223476,10.080809969501225,10.303856035419244
2951,0.0,0.0,530.0,0.0,,6,3,40000.0,20.59,0.22272635,0.1581248313567589,0.29756136998375826
2952,3.0,359.0,421.0,8.96,5.221250983835791,15,1,40000.0,41.94,5.191994,5.264338486222531,5.5100309949881145
2954,0.0,0.0,290.0,0.0,,2,3,100000.0,21.22,0.59292275,0.6626322339655312,0.5530541829266502
2957,1.0,432.0,508.0,20.41,3.885695200457782,8,3,,54.61,,,
2958,0.0,0.0,362.0,0.0,,5,1,60000.0,2.09,0.5443752,0.3593326108261334,0.5881057236591678
2961,2.0,281.0,532.0,14.905,4.354762106514942,11,4,40000.0,44.03,4.317901,4.4472274845957145,4.356842349423433
2963,2.0,486.0,508.0,9.695,3.623877988065264,13,4,100000.0,27.009999999999998,3.5932777,3.3564235480470312,3.5716585685048434
2965,0.0,0.0,352.0,0.0,,3,4,40000.0,1.17,0.50202465,0.36274333944832504,0.5842734330873176
2966,2.0,455.0,532.0,8.9,3.189663183313715,11,2,60000.0,20.310000000000002,3.180472,3.1850081775884314,3.265917454213799
2967,0.0,0.0,312.0,0.0,,3,1,40000.0,7.68,0.638586,0.6542138664435285,0.6217895235975783
2968,1.0,520.0,677.0,5.11,1.0792358118599112,6,5,40000.0,10.870000000000001,1.0697355,1.1160699619060475,1.0579632681431006
2970,0.0,0.0,263.0,0.0,,7,3,20000.0,5.67,0.65993375,0.7534528631486519,0.5809848480799884
2973,1.0,142.0,255.0,15.16,4.530428688680848,8,5,60000.0,24.130000000000003,4.472929,4.224682263150486,4.36353821788762
2974,1.0,155.0,291.0,10.92,3.153234883823568,6,1,40000.0,18.58,3.1564102,3.0513549860839864,3.123006066499582
2976,0.0,0.0,489.0,0.0,,5,4,40000.0,4.03,0.40493467,0.26858102477268614,0.27365798847541534
2977,2.0,168.0,648.0,14.325,2.3315389311349466,13,4,120000.0,38.91,2.3788078,2.4819415979577286,2.2560376087912575
2981,5.0,178.0,620.0,12.596,1.8336291571388803,23,1,120000.0,78.52,2.4577024,2.2545973588675596,2.59311455664711
2984,1.0,60.0,117.0,11.26,5.646876670286562,5,2,140000.0,17.88,5.643071,5.599757311292076,5.670975145875048
2986,3.0,72.0,351.0,17.746666666666666,5.922091195488809,17,4,60000.0,75.34,5.9318347,5.683971056529063,6.164244886504983
2988,0.0,0.0,217.0,0.0,,3,1,40000.0,10.17,1.0546483,1.0636073124310486,0.8702660576704666
2990,1.0,213.0,249.0,18.46,5.9406099489442745,9,2,40000.0,25.85,5.936258,5.895993504773713,5.87738104269505
2994,0.0,0.0,150.0,0.0,,3,1,40000.0,15.21,1.7873076,1.736242508084606,1.6887733225883688
2996,1.0,315.0,681.0,18.32,2.2543478508689323,12,4,20000.0,29.3,2.2581258,2.160663998085564,2.3153850891954453
2997,0.0,0.0,722.0,0.0,,6,4,20000.0,17.57,0.03025326,0.1091659524395588,0.14947475748169303
2998,10.0,272.0,347.0,17.212,30.875637348134752,61,4,140000.0,183.1,30.879122,32.20957625957185,30.897253774034763
3000,4.0,170.0,646.0,12.385,1.875519175915799,21,1,40000.0,61.41,1.899031,1.8457615868369728,1.9513110570591463
3001,1.0,633.0,709.0,2.08,0.7036764128608499,9,1,40000.0,46.86,0.71758556,0.7717809796535942,0.7311200308740098
3002,1.0,8.0,125.0,15.5,5.98176532446192,10,0,120000.0,23.0,5.9826026,5.6544491634489935,6.085361312759159
3003,0.0,0.0,94.0,0.0,,4,2,60000.0,18.72,2.617522,2.3216315279319817,2.295216867817872
3004,0.0,0.0,218.0,0.0,,5,1,140000.0,39.1,1.5687762,1.1757038074858266,1.217716910114338
3010,1.0,289.0,580.0,4.1,0.934418681239408,9,3,100000.0,18.21,0.9288503,0.8759727148580523,0.8491229374868627
3011,0.0,0.0,602.0,0.0,,4,2,20000.0,3.69,0.15253308,0.15330074265018845,0.21295314564076673
3012,1.0,160.0,700.0,13.8,1.245283394151521,7,4,80000.0,22.18,1.2535022,1.161864519656251,1.108647175902453
3015,0.0,0.0,564.0,0.0,,6,1,20000.0,36.89,0.28506893,0.13762188777177917,0.2427678389880068
3016,2.0,168.0,284.0,7.345,4.018974572548279,11,1,20000.0,30.71,4.0225906,3.9321272050271614,3.9900704439299917
3018,0.0,0.0,85.0,0.0,,5,3,20000.0,12.03,2.7712736,2.5318668853808277,2.4812558739737307
3019,0.0,0.0,649.0,0.0,,4,4,20000.0,8.95,0.14563379,0.16907745440260985,0.1976576684215816
3020,2.0,457.0,698.0,5.715,1.6727946244429446,12,1,40000.0,33.22,1.660595,1.7766786572228734,1.6391756012236733
3021,5.0,372.0,469.0,25.25,19.33585583054012,28,3,60000.0,136.98,19.325733,18.637828993306375,19.054486569599966
3023,1.0,79.0,220.0,7.5,2.7009277478053066,8,2,40000.0,12.21,2.891959,2.883977842456164,2.8944787604960345
3024,0.0,0.0,459.0,0.0,,3,2,100000.0,3.72,0.33718967,0.29676321242006914,0.27950772028332516
3025,4.0,346.0,377.0,6.8725,5.694338294388899,20,2,40000.0,38.620000000000005,4.693117,5.429974095398392,5.9959965222048375
3027,0.0,0.0,625.0,0.0,,5,3,40000.0,13.32,0.0997095,0.1816365932423923,0.18768365627945105
3032,3.0,152.0,317.0,17.81,10.347879227782212,18,2,40000.0,62.449999999999996,10.340555,10.09546305192328,10.057551117311819
3033,0.0,0.0,183.0,0.0,,6,2,20000.0,26.0,1.2292329,1.6293485970351285,1.2403239054336233
3034,0.0,0.0,442.0,0.0,,3,4,100000.0,2.6,0.3768169,0.2881258425405791,0.41799788702167273
3035,0.0,0.0,356.0,0.0,,2,4,60000.0,3.66,0.43729296,0.35636577961737553,0.5765431237483645
3037,1.0,581.0,641.0,17.23,2.8452670339473327,6,4,40000.0,25.53,2.8303063,2.9092003138621467,2.8195302998552156
3038,0.0,0.0,203.0,0.0,,3,2,20000.0,5.56,0.9181872,1.0821659569474198,1.0199092872006537
3039,3.0,527.0,599.0,22.986666666666668,9.518776172882465,19,3,20000.0,81.38,9.459918,9.526740625280764,9.311690313501554
3041,1.0,341.0,434.0,22.15,4.610004083599716,9,5,40000.0,27.979999999999997,4.6162796,4.497088386323074,4.582375277317976
3044,0.0,0.0,199.0,0.0,,3,3,80000.0,6.47,1.102726,1.1922501769289546,0.979544976159703
3045,1.0,35.0,359.0,2.62,0.7272468615558951,6,0,140000.0,12.809999999999999,0.93699145,0.6419483903527308,0.7653703667293241
3048,1.0,14.0,229.0,2.65,1.144930194585037,8,1,20000.0,28.49,1.1492108,1.0692590342277215,1.1019191290576096
3049,0.0,0.0,671.0,0.0,,6,3,40000.0,5.98,0.10501879,0.16461410033413612,0.21633687734644091
3052,0.0,0.0,652.0,0.0,,4,2,40000.0,13.37,0.103097215,0.17199791475794404,0.20440340483605812
3056,2.0,36.0,226.0,9.61,4.444384181165566,11,3,60000.0,24.7,4.4623356,4.369102042384172,4.2986335346680695
3060,1.0,9.0,311.0,2.89,0.792756311337671,9,5,60000.0,11.620000000000001,0.76561624,0.7913448842760985,0.7931920691646521
3065,6.0,379.0,429.0,14.530000000000001,14.61867701895791,32,3,60000.0,111.33,14.591744,14.607642373531466,14.763493353828755
3066,2.0,106.0,121.0,4.96,5.14676241200776,13,5,80000.0,19.79,4.4361377,5.255263921712716,5.493661747409915
3067,0.0,0.0,396.0,0.0,,3,1,40000.0,4.97,0.46558544,0.3012806978612995,0.4855141677465351
3068,3.0,89.0,146.0,14.15333333333333,14.816450341271326,17,4,20000.0,63.56,14.793324,14.831574000731099,14.713300429666939
3070,1.0,336.0,642.0,21.67,2.8819790592291117,9,3,40000.0,30.090000000000003,2.8566191,2.958792743964196,2.87422107088935
3075,2.0,509.0,687.0,17.65,4.566553050766304,11,3,60000.0,41.730000000000004,4.6888046,4.615039521102196,4.491924059338345
3077,1.0,175.0,306.0,11.09,3.131010373950973,8,5,40000.0,14.71,3.116189,3.0824270203253192,3.094264500229432
3080,2.0,169.0,347.0,6.725,3.0666552948219126,11,4,40000.0,18.49,3.0438085,2.9173079005534177,3.0921027230022005
3081,0.0,0.0,573.0,0.0,,2,2,100000.0,14.82,0.13339268,0.176279789809326,0.21454890105953517
3085,2.0,142.0,272.0,12.49,6.305639364085291,12,3,60000.0,27.39,6.3740563,6.103970178131718,5.798747107204228
3086,1.0,372.0,495.0,33.1,5.868494415149945,10,1,40000.0,68.98,5.694869,6.068762728145538,6.177815346270604
3087,1.0,107.0,264.0,3.69,1.5829060142858338,8,2,80000.0,12.87,1.4490484,1.5041801218561557,1.376679465745779
3090,0.0,0.0,211.0,0.0,,5,4,40000.0,9.45,1.0404911,1.060640481222291,0.9068330645651752
3092,0.0,0.0,703.0,0.0,,4,0,60000.0,37.65,0.1353359,0.08658366663447781,0.286667381191112
3097,3.0,453.0,736.0,22.49333333333333,7.045877147664214,18,1,40000.0,81.93,7.0386405,7.116312738005911,7.11594638147232
3098,0.0,0.0,592.0,0.0,,5,3,40000.0,15.81,0.18605751,0.1597690279637137,0.22996235436304335
3099,2.0,444.0,532.0,11.15,3.8443720869304325,12,4,40000.0,38.720000000000006,3.9252732,3.8519212561329885,3.893600998330088
3100,1.0,453.0,503.0,8.02,1.9157551123550862,10,3,40000.0,23.73,1.932307,2.024598199758317,1.99154072956855
3101,3.0,86.0,665.0,4.63,0.37346066296165886,17,3,80000.0,19.6,0.90590125,0.6690653077687896,0.15024095075447175
3102,1.0,347.0,398.0,11.97,3.045516725843021,6,1,20000.0,19.26,3.0336847,3.019167554710866,3.0122858345655983
3104,1.0,94.0,113.0,14.5,7.438820262904374,7,4,40000.0,22.23,7.42446,7.0294240801725785,7.33463190155652
3108,0.0,0.0,344.0,0.0,,5,1,40000.0,25.81,0.5078125,0.460299247257003,0.6306195448902656
3109,0.0,0.0,474.0,0.0,,10,4,40000.0,8.49,0.4661203,0.2622173420278903,0.28092109398483167
3111,0.0,0.0,54.0,0.0,,4,1,60000.0,8.16,3.391396,3.1699375073915523,2.981818286765053
3113,4.0,403.0,641.0,13.07,6.031156029272673,20,3,20000.0,68.52,5.599704,6.2449460929793466,6.059668912975025
3115,0.0,0.0,397.0,0.0,,3,3,20000.0,15.48,0.44433022,0.3122525113119469,0.48385994716074965
3116,1.0,321.0,381.0,13.71,3.4693895885096824,6,2,60000.0,24.65,3.4672773,3.3596632784368294,3.4901053293144617
3119,1.0,31.0,193.0,3.35,1.6403974123865743,9,1,80000.0,25.48,1.6289318,1.6059977010306128,1.545166365001366
3121,0.0,0.0,70.0,0.0,,4,4,60000.0,11.95,2.887939,2.268521746417957,2.8904444139050223
3124,3.0,314.0,647.0,25.496666666666666,7.808270563015926,17,4,60000.0,120.69,7.812756,8.100090915789979,8.04992795745506
3125,8.0,291.0,316.0,10.35625,17.167732267917323,43,5,,100.39999999999999,,,
3127,0.0,0.0,494.0,0.0,,4,2,80000.0,8.7,0.2914296,0.2509245095802603,0.2056462372347534
3130,3.0,592.0,631.0,13.913333333333334,5.761158530862974,17,5,80000.0,63.540000000000006,5.77955,5.9956929290110095,5.860747041971834
3131,1.0,156.0,391.0,7.56,1.763996350261832,12,2,20000.0,25.61,1.7082987,2.042684902066062,1.7506960805721423
3132,0.0,0.0,712.0,0.0,,6,4,80000.0,15.73,-0.012973219,0.14714864967059446,0.13934705437862327
3138,2.0,206.0,247.0,22.67,12.60088863244329,12,1,60000.0,55.02,12.573867,12.333341049172065,12.489363117575552
3139,1.0,42.0,498.0,15.64,1.4440821889665074,7,5,80000.0,21.62,1.4370493,1.424063050374407,1.2237929015636064
3140,0.0,0.0,107.0,0.0,,4,2,60000.0,20.59,2.5499282,2.260379028386707,2.2076043780917187
3143,0.0,0.0,27.0,0.0,,5,2,,4.08,,,
3146,0.0,0.0,196.0,0.0,,4,4,40000.0,16.43,1.0514691,1.2051799124754747,0.9841007455778277
3152,1.0,34.0,290.0,6.84,1.6128591591427166,10,0,60000.0,17.53,1.6285005,1.6415546849830955,1.5388582678148524
3153,4.0,299.0,704.0,11.835,3.521484076799119,21,0,80000.0,68.22,3.8835113,4.0862254275520815,3.704617287380124
3157,0.0,0.0,394.0,0.0,,3,2,60000.0,5.76,0.41893655,0.2978469469366638,0.47041613437992336
3158,0.0,0.0,609.0,0.0,,4,3,140000.0,11.28,0.06619054,0.15690322136760598,0.1713807024488574
3160,1.0,245.0,687.0,15.66,1.7470250817098036,6,1,20000.0,38.1,1.7472355,1.7654396904376493,1.6653388577495738
3161,0.0,0.0,35.0,0.0,,4,3,20000.0,28.2,4.440421,4.138942763869981,3.9455294241603083
3162,0.0,0.0,280.0,0.0,,2,1,80000.0,2.88,0.7293697,0.6982325260815475,0.58039846503506
3163,1.0,163.0,621.0,23.56,2.3659188441529695,7,0,40000.0,33.879999999999995,2.4030604,2.4026532622490966,2.4140600259791833
3164,0.0,0.0,484.0,0.0,,4,1,20000.0,15.72,0.36901507,0.2713913370330264,0.26527663508269494
3166,0.0,0.0,184.0,0.0,,4,1,40000.0,3.4,1.2243619,1.4297010847859934,1.2148613664575185
3168,1.0,127.0,250.0,35.25,9.337565831773658,13,5,20000.0,49.769999999999996,9.564108,10.680183081683259,9.532395341119294
3169,0.0,0.0,195.0,0.0,,3,3,,7.8,,,
3172,0.0,0.0,292.0,0.0,,3,1,20000.0,12.47,0.5007356,0.6734238529546904,0.6231937646731351
3174,5.0,155.0,244.0,11.894,14.166707081840729,26,5,140000.0,68.59,14.172224,14.17917729325348,14.007074453988292
3177,1.0,24.0,284.0,11.97,2.3538011959799143,7,1,60000.0,32.72,2.3034785,2.3234390268567986,2.193024311093918
3178,0.0,0.0,457.0,0.0,,4,3,40000.0,22.45,0.2421027,0.3041451044524838,0.3625799797095679
3179,0.0,0.0,92.0,0.0,,2,5,60000.0,8.73,2.7786748,2.289201183508699,2.2609758153646755
3180,1.0,96.0,374.0,22.62,3.7704168762225816,13,4,20000.0,46.620000000000005,3.8149033,3.608820025812576,3.890231997779416
3185,0.0,0.0,273.0,0.0,,5,2,40000.0,12.44,0.6960217,0.7135215513652462,0.5824399875874278
3186,5.0,125.0,244.0,17.314,18.665738814589204,26,3,80000.0,103.25,18.650223,18.877670292803305,18.9982484117206
3187,0.0,0.0,390.0,0.0,,2,3,60000.0,8.93,0.4665512,0.3520379566304157,0.4761526125873621
3188,0.0,0.0,454.0,0.0,,6,2,40000.0,5.5,0.35320356,0.29636303432358474,0.4147571532216032
3191,0.0,0.0,86.0,0.0,,4,1,,5.86,,,
3192,0.0,0.0,301.0,0.0,,4,2,40000.0,15.66,0.55627865,0.671807123220858,0.6346291708154235
3193,0.0,0.0,431.0,0.0,,3,2,20000.0,12.08,0.41460925,0.3214389621267189,0.4860239091084573
3194,0.0,0.0,208.0,0.0,,6,1,80000.0,11.4,1.0290282,1.0735115127837507,0.917706406058632
3195,1.0,118.0,269.0,7.67,2.4686905659630316,9,5,120000.0,26.21,2.4826999,2.6245352224583054,2.4468427675567623
3196,2.0,581.0,732.0,21.295,5.233690243667192,12,2,60000.0,53.39,5.252816,5.1393835397716545,5.090012324246941
3197,5.0,447.0,724.0,10.98,5.347125473632568,24,5,60000.0,89.46000000000001,5.3462315,5.042755270525841,5.422999235427576
3198,1.0,370.0,395.0,11.6,3.039063223912908,9,4,80000.0,28.020000000000003,3.0280883,3.219378530958135,2.8896853589125877
3199,0.0,0.0,496.0,0.0,,4,4,40000.0,3.19,0.31570283,0.264608699969721,0.20762764631521158
3201,1.0,569.0,617.0,6.13,1.3707109361801637,8,0,60000.0,26.13,1.3745562,1.3709911077580297,1.4233517920813155
3202,0.0,0.0,651.0,0.0,,5,4,60000.0,5.98,0.10389688,0.17052650532435504,0.18599609273826267
