customer_id,transaction_date,amount_spent,signup_date,industry,channel,age,gender,lifecycle_stage
1240,2020-10-09,69.73,2020-07-26,Travel,Store,60,Female,Legacy
1240,2021-06-13,183.48,2020-07-26,Travel,Store,60,Female,Legacy
1240,2021-01-16,131.68,2020-07-26,Travel,Store,60,Female,Legacy
1241,2020-12-22,273.28,2020-06-07,E-commerce,Web,22,Male,Legacy
1241,2021-01-08,58.7,2020-06-07,E-commerce,Web,22,Male,Legacy
1241,2020-10-08,566.5,2020-06-07,E-commerce,Web,22,Male,Legacy
1241,2020-06-22,12.31,2020-06-07,E-commerce,Web,22,Male,Legacy
1241,2020-10-10,193.55,2020-06-07,E-commerce,Web,22,Male,Legacy
1242,2021-01-05,357.78,2020-05-10,Retail,Store,50,Male,Legacy
1242,2020-12-22,307.0,2020-05-10,Retail,Store,50,Male,Legacy
1242,2020-11-29,35.05,2020-05-10,Retail,Store,50,Male,Legacy
1242,2021-01-31,11.13,2020-05-10,Retail,Store,50,Male,Legacy
1243,2021-05-04,37.23,2020-08-09,SaaS,Web,37,Female,Legacy
1243,2021-06-23,23.67,2020-08-09,SaaS,Web,37,Female,Legacy
1243,2020-08-19,149.83,2020-08-09,SaaS,Web,37,Female,Legacy
1243,2020-10-16,59.33,2020-08-09,SaaS,Web,37,Female,Legacy
1244,2021-04-24,159.56,2020-07-26,Travel,Web,47,Female,Legacy
1244,2020-09-05,117.66,2020-07-26,Travel,Web,47,Female,Legacy
1244,2021-02-08,162.81,2020-07-26,Travel,Web,47,Female,Legacy
1244,2020-11-23,58.42,2020-07-26,Travel,Web,47,Female,Legacy
1245,2020-10-09,35.44,2020-07-19,Retail,Store,62,Male,Legacy
1245,2020-07-20,113.09,2020-07-19,Retail,Store,62,Male,Legacy
1245,2021-05-13,199.47,2020-07-19,Retail,Store,62,Male,Legacy
1245,2021-02-20,306.17,2020-07-19,Retail,Store,62,Male,Legacy
1246,2021-03-30,289.32,2020-11-08,E-commerce,Web,25,Female,Legacy
1246,2021-09-17,129.7,2020-11-08,E-commerce,Web,25,Female,Legacy
1246,2020-12-03,44.95,2020-11-08,E-commerce,Web,25,Female,Legacy
1246,2021-06-13,283.23,2020-11-08,E-commerce,Web,25,Female,Legacy
1246,2021-01-05,243.41,2020-11-08,E-commerce,Web,25,Female,Legacy
1246,2021-10-19,15.96,2020-11-08,E-commerce,Web,25,Female,Legacy
1246,2020-12-22,154.98,2020-11-08,E-commerce,Web,25,Female,Legacy
1246,2021-06-19,191.93,2020-11-08,E-commerce,Web,25,Female,Legacy
1246,2021-10-23,188.73,2020-11-08,E-commerce,Web,25,Female,Legacy
1246,2021-07-21,192.64,2020-11-08,E-commerce,Web,25,Female,Legacy
1246,2021-02-25,27.85,2020-11-08,E-commerce,Web,25,Female,Legacy
1246,2021-09-23,56.77,2020-11-08,E-commerce,Web,25,Female,Legacy
1247,2021-03-22,59.95,2020-07-19,SaaS,Web,55,Female,Legacy
1247,2021-05-08,63.93,2020-07-19,SaaS,Web,55,Female,Legacy
1247,2021-03-22,80.6,2020-07-19,SaaS,Web,55,Female,Legacy
1248,2021-05-18,117.61,2020-07-26,Travel,Web,34,Female,Legacy
1248,2021-03-28,22.81,2020-07-26,Travel,Web,34,Female,Legacy
1248,2020-12-11,47.17,2020-07-26,Travel,Web,34,Female,Legacy
1248,2020-09-15,57.92,2020-07-26,Travel,Web,34,Female,Legacy
1248,2020-09-30,325.63,2020-07-26,Travel,Web,34,Female,Legacy
1248,2020-10-18,218.34,2020-07-26,Travel,Web,34,Female,Legacy
1248,2021-04-01,265.43,2020-07-26,Travel,Web,34,Female,Legacy
1248,2021-06-21,8.05,2020-07-26,Travel,Web,34,Female,Legacy
1249,2020-08-12,175.32,2020-04-19,E-commerce,Web,61,Male,Legacy
1249,2021-04-02,518.98,2020-04-19,E-commerce,Web,61,Male,Legacy
1249,2020-05-18,14.62,2020-04-19,E-commerce,Web,61,Male,Legacy
1249,2020-12-16,184.1,2020-04-19,E-commerce,Web,61,Male,Legacy
1249,2020-04-23,12.87,2020-04-19,E-commerce,Web,61,Male,Legacy
1249,2021-01-05,0.02,2020-04-19,E-commerce,Web,61,Male,Legacy
1249,2020-08-02,19.21,2020-04-19,E-commerce,Web,61,Male,Legacy
1250,2020-12-09,107.79,2020-10-04,E-commerce,Store,18,Female,Legacy
1250,2021-01-24,62.41,2020-10-04,E-commerce,Store,18,Female,Legacy
1250,2021-09-07,93.75,2020-10-04,E-commerce,Store,18,Female,Legacy
1250,2020-12-04,151.21,2020-10-04,E-commerce,Store,18,Female,Legacy
1251,2021-02-09,318.26,2020-05-10,SaaS,Mobile,20,Female,Legacy
1251,2020-12-29,81.25,2020-05-10,SaaS,Mobile,20,Female,Legacy
1251,2021-01-06,118.54,2020-05-10,SaaS,Mobile,20,Female,Legacy
1252,2021-01-22,133.86,2020-05-03,Retail,Mobile,63,Male,Legacy
1252,2020-12-03,50.12,2020-05-03,Retail,Mobile,63,Male,Legacy
1253,2021-01-01,57.38,2020-01-05,Travel,Web,43,Female,Legacy
1253,2020-08-07,82.66,2020-01-05,Travel,Web,43,Female,Legacy
1253,2020-06-16,93.68,2020-01-05,Travel,Web,43,Female,Legacy
1254,2020-10-22,12.19,2020-04-05,Travel,Web,48,Female,Legacy
1254,2020-08-12,185.74,2020-04-05,Travel,Web,48,Female,Legacy
1254,2021-02-28,5.05,2020-04-05,Travel,Web,48,Female,Legacy
1254,2020-06-24,67.54,2020-04-05,Travel,Web,48,Female,Legacy
1255,2021-05-23,357.3,2020-11-22,Retail,Web,25,Female,Legacy
1255,2021-04-19,79.03,2020-11-22,Retail,Web,25,Female,Legacy
1255,2021-03-17,108.26,2020-11-22,Retail,Web,25,Female,Legacy
1255,2021-10-07,178.26,2020-11-22,Retail,Web,25,Female,Legacy
1255,2021-08-06,110.27,2020-11-22,Retail,Web,25,Female,Legacy
1256,2020-01-27,141.01,2020-01-12,Retail,Mobile,60,Female,Legacy
1256,2020-08-10,18.92,2020-01-12,Retail,Mobile,60,Female,Legacy
1257,2020-09-30,3.04,2020-07-12,Retail,Web,63,Male,Legacy
1257,2020-07-23,109.99,2020-07-12,Retail,Web,63,Male,Legacy
1257,2021-02-04,44.32,2020-07-12,Retail,Web,63,Male,Legacy
1257,2020-09-26,21.1,2020-07-12,Retail,Web,63,Male,Legacy
1257,2020-09-24,184.96,2020-07-12,Retail,Web,63,Male,Legacy
1257,2020-12-28,5.98,2020-07-12,Retail,Web,63,Male,Legacy
1258,2021-02-27,287.33,2020-07-26,SaaS,Store,25,Male,Legacy
1258,2020-12-30,199.13,2020-07-26,SaaS,Store,25,Male,Legacy
1258,2020-10-04,154.73,2020-07-26,SaaS,Store,25,Male,Legacy
1258,2021-06-08,112.58,2020-07-26,SaaS,Store,25,Male,Legacy
1258,2020-11-12,46.28,2020-07-26,SaaS,Store,25,Male,Legacy
1259,2020-11-12,102.03,2020-09-20,SaaS,Store,52,Female,Legacy
1259,2021-02-18,59.45,2020-09-20,SaaS,Store,52,Female,Legacy
1259,2021-05-02,106.08,2020-09-20,SaaS,Store,52,Female,Legacy
1259,2021-02-28,63.85,2020-09-20,SaaS,Store,52,Female,Legacy
1260,2020-09-22,307.18,2020-01-26,Travel,Store,56,Female,Legacy
1260,2020-11-28,35.49,2020-01-26,Travel,Store,56,Female,Legacy
1260,2020-08-24,2.54,2020-01-26,Travel,Store,56,Female,Legacy
1260,2021-01-22,413.96,2020-01-26,Travel,Store,56,Female,Legacy
1260,2020-04-20,63.23,2020-01-26,Travel,Store,56,Female,Legacy
1260,2020-06-06,55.75,2020-01-26,Travel,Store,56,Female,Legacy
1260,2020-10-19,45.51,2020-01-26,Travel,Store,56,Female,Legacy
1260,2020-10-28,42.06,2020-01-26,Travel,Store,56,Female,Legacy
1260,2020-10-16,198.95,2020-01-26,Travel,Store,56,Female,Legacy
1261,2020-09-17,32.08,2020-01-05,SaaS,Mobile,45,Female,Legacy
1261,2020-08-23,4.68,2020-01-05,SaaS,Mobile,45,Female,Legacy
1261,2020-07-11,125.41,2020-01-05,SaaS,Mobile,45,Female,Legacy
1261,2020-11-28,136.92,2020-01-05,SaaS,Mobile,45,Female,Legacy
1261,2020-12-13,22.94,2020-01-05,SaaS,Mobile,45,Female,Legacy
1261,2020-09-15,138.1,2020-01-05,SaaS,Mobile,45,Female,Legacy
1262,2020-03-21,90.82,2020-02-23,E-commerce,Web,21,Female,Legacy
1262,2020-03-04,38.26,2020-02-23,E-commerce,Web,21,Female,Legacy
1262,2021-02-05,647.56,2020-02-23,E-commerce,Web,21,Female,Legacy
1262,2020-06-19,96.71,2020-02-23,E-commerce,Web,21,Female,Legacy
1262,2020-09-17,114.13,2020-02-23,E-commerce,Web,21,Female,Legacy
1262,2020-05-25,36.99,2020-02-23,E-commerce,Web,21,Female,Legacy
1262,2020-07-12,108.27,2020-02-23,E-commerce,Web,21,Female,Legacy
1263,2020-10-14,343.43,2020-07-19,Travel,Web,33,Male,Legacy
1263,2021-03-03,6.23,2020-07-19,Travel,Web,33,Male,Legacy
1263,2021-07-18,6.62,2020-07-19,Travel,Web,33,Male,Legacy
1264,2021-02-14,260.49,2020-09-27,SaaS,Web,30,Male,Legacy
1264,2020-12-09,243.47,2020-09-27,SaaS,Web,30,Male,Legacy
1265,2020-07-03,181.91,2020-01-19,Retail,Mobile,37,Male,Legacy
1265,2020-05-13,170.13,2020-01-19,Retail,Mobile,37,Male,Legacy
1265,2020-06-05,119.08,2020-01-19,Retail,Mobile,37,Male,Legacy
1265,2020-09-06,179.68,2020-01-19,Retail,Mobile,37,Male,Legacy
1266,2020-08-17,55.39,2020-08-09,E-commerce,Mobile,22,Female,Legacy
1266,2021-02-28,162.8,2020-08-09,E-commerce,Mobile,22,Female,Legacy
1266,2020-11-24,68.7,2020-08-09,E-commerce,Mobile,22,Female,Legacy
1266,2020-12-10,433.68,2020-08-09,E-commerce,Mobile,22,Female,Legacy
1266,2021-04-03,63.09,2020-08-09,E-commerce,Mobile,22,Female,Legacy
1267,2020-07-15,192.82,2020-03-08,Retail,Mobile,54,Female,Legacy
1267,2020-12-02,69.5,2020-03-08,Retail,Mobile,54,Female,Legacy
1267,2020-07-23,121.37,2020-03-08,Retail,Mobile,54,Female,Legacy
1267,2020-08-30,4.35,2020-03-08,Retail,Mobile,54,Female,Legacy
1267,2020-05-10,92.94,2020-03-08,Retail,Mobile,54,Female,Legacy
1267,2020-07-16,41.67,2020-03-08,Retail,Mobile,54,Female,Legacy
1267,2021-01-29,108.96,2020-03-08,Retail,Mobile,54,Female,Legacy
1268,2021-01-15,220.9,2020-03-08,Travel,Mobile,37,Female,Legacy
1268,2020-06-20,138.29,2020-03-08,Travel,Mobile,37,Female,Legacy
1268,2020-09-30,56.52,2020-03-08,Travel,Mobile,37,Female,Legacy
1268,2020-11-01,152.39,2020-03-08,Travel,Mobile,37,Female,Legacy
1268,2021-01-20,97.18,2020-03-08,Travel,Mobile,37,Female,Legacy
1268,2021-01-18,51.62,2020-03-08,Travel,Mobile,37,Female,Legacy
1268,2020-04-28,435.28,2020-03-08,Travel,Mobile,37,Female,Legacy
1268,2020-06-23,26.49,2020-03-08,Travel,Mobile,37,Female,Legacy
1268,2021-02-27,209.99,2020-03-08,Travel,Mobile,37,Female,Legacy
1268,2020-04-09,241.44,2020-03-08,Travel,Mobile,37,Female,Legacy
1269,2020-12-02,128.57,2020-05-10,Retail,Store,41,Male,Legacy
1269,2020-10-28,202.7,2020-05-10,Retail,Store,41,Male,Legacy
1269,2021-03-07,9.83,2020-05-10,Retail,Store,41,Male,Legacy
1269,2021-03-23,501.57,2020-05-10,Retail,Store,41,Male,Legacy
1269,2021-02-08,0.0,2020-05-10,Retail,Store,41,Male,Legacy
1269,2021-04-20,59.05,2020-05-10,Retail,Store,41,Male,Legacy
1269,2020-06-26,170.74,2020-05-10,Retail,Store,41,Male,Legacy
1269,2020-10-17,6.93,2020-05-10,Retail,Store,41,Male,Legacy
1270,2021-02-09,60.16,2020-11-15,SaaS,Mobile,53,Male,Legacy
1271,2021-07-02,168.42,2020-08-23,SaaS,Mobile,51,Male,Legacy
1271,2020-09-19,446.26,2020-08-23,SaaS,Mobile,51,Male,Legacy
1271,2020-09-30,67.48,2020-08-23,SaaS,Mobile,51,Male,Legacy
1271,2021-07-10,198.88,2020-08-23,SaaS,Mobile,51,Male,Legacy
1271,2020-08-27,64.82,2020-08-23,SaaS,Mobile,51,Male,Legacy
1272,2021-06-01,64.02,2020-08-16,Travel,Mobile,62,Male,Legacy
1272,2021-08-06,22.02,2020-08-16,Travel,Mobile,62,Male,Legacy
1272,2020-12-29,56.0,2020-08-16,Travel,Mobile,62,Male,Legacy
1272,2021-04-22,108.18,2020-08-16,Travel,Mobile,62,Male,Legacy
1273,2021-02-15,199.58,2020-06-07,Retail,Web,51,Male,Legacy
1273,2020-10-05,66.0,2020-06-07,Retail,Web,51,Male,Legacy
1273,2020-08-17,1.01,2020-06-07,Retail,Web,51,Male,Legacy
1273,2021-05-25,1.03,2020-06-07,Retail,Web,51,Male,Legacy
1273,2020-08-09,115.87,2020-06-07,Retail,Web,51,Male,Legacy
1274,2021-05-27,245.44,2020-07-12,Travel,Web,36,Female,Legacy
1274,2020-09-07,218.6,2020-07-12,Travel,Web,36,Female,Legacy
1274,2021-02-07,44.9,2020-07-12,Travel,Web,36,Female,Legacy
1274,2020-11-26,0.51,2020-07-12,Travel,Web,36,Female,Legacy
1274,2020-07-22,38.43,2020-07-12,Travel,Web,36,Female,Legacy
1274,2021-06-09,233.95,2020-07-12,Travel,Web,36,Female,Legacy
1274,2021-07-10,17.02,2020-07-12,Travel,Web,36,Female,Legacy
1274,2021-01-16,52.67,2020-07-12,Travel,Web,36,Female,Legacy
1275,2020-11-17,167.8,2020-08-09,Retail,Web,34,Female,Legacy
1275,2021-03-15,167.56,2020-08-09,Retail,Web,34,Female,Legacy
1275,2020-09-22,13.79,2020-08-09,Retail,Web,34,Female,Legacy
1275,2020-10-10,243.27,2020-08-09,Retail,Web,34,Female,Legacy
1276,2020-10-06,89.26,2020-02-16,E-commerce,Store,22,Female,Legacy
1276,2020-06-02,791.81,2020-02-16,E-commerce,Store,22,Female,Legacy
1276,2020-09-05,7.14,2020-02-16,E-commerce,Store,22,Female,Legacy
1276,2020-11-06,20.47,2020-02-16,E-commerce,Store,22,Female,Legacy
1277,2021-05-03,28.11,2020-07-19,SaaS,Store,42,Male,Legacy
1277,2021-02-09,96.98,2020-07-19,SaaS,Store,42,Male,Legacy
1277,2021-07-11,88.76,2020-07-19,SaaS,Store,42,Male,Legacy
1277,2020-08-16,209.4,2020-07-19,SaaS,Store,42,Male,Legacy
1277,2021-01-21,73.51,2020-07-19,SaaS,Store,42,Male,Legacy
1278,2020-09-09,117.5,2020-02-23,Travel,Mobile,35,Female,Legacy
1278,2020-05-02,1.22,2020-02-23,Travel,Mobile,35,Female,Legacy
1278,2020-04-19,15.18,2020-02-23,Travel,Mobile,35,Female,Legacy
1278,2020-04-28,172.5,2020-02-23,Travel,Mobile,35,Female,Legacy
1278,2020-04-20,45.46,2020-02-23,Travel,Mobile,35,Female,Legacy
1278,2020-06-18,17.13,2020-02-23,Travel,Mobile,35,Female,Legacy
1278,2020-12-25,59.77,2020-02-23,Travel,Mobile,35,Female,Legacy
1278,2020-03-14,44.05,2020-02-23,Travel,Mobile,35,Female,Legacy
1278,2020-05-11,4.47,2020-02-23,Travel,Mobile,35,Female,Legacy
1279,2020-11-26,56.74,2020-01-05,E-commerce,Web,25,Female,Legacy
1279,2020-07-11,125.76,2020-01-05,E-commerce,Web,25,Female,Legacy
1280,2020-09-13,117.62,2020-01-19,E-commerce,Store,44,Male,Legacy
1280,2020-08-27,292.58,2020-01-19,E-commerce,Store,44,Male,Legacy
1280,2020-09-30,268.8,2020-01-19,E-commerce,Store,44,Male,Legacy
1280,2020-11-14,152.4,2020-01-19,E-commerce,Store,44,Male,Legacy
1280,2020-06-11,329.23,2020-01-19,E-commerce,Store,44,Male,Legacy
1281,2020-09-26,42.95,2020-06-14,Travel,Web,32,Male,Legacy
1281,2021-01-30,200.19,2020-06-14,Travel,Web,32,Male,Legacy
1281,2020-09-19,72.08,2020-06-14,Travel,Web,32,Male,Legacy
1281,2020-09-24,56.03,2020-06-14,Travel,Web,32,Male,Legacy
1281,2020-07-24,469.1,2020-06-14,Travel,Web,32,Male,Legacy
1281,2020-11-11,133.26,2020-06-14,Travel,Web,32,Male,Legacy
1282,2020-08-04,224.9,2020-06-07,Travel,Store,62,Male,Legacy
1282,2021-04-06,6.36,2020-06-07,Travel,Store,62,Male,Legacy
1282,2020-07-11,12.28,2020-06-07,Travel,Store,62,Male,Legacy
1282,2020-10-20,34.47,2020-06-07,Travel,Store,62,Male,Legacy
1282,2020-08-21,638.2,2020-06-07,Travel,Store,62,Male,Legacy
1282,2021-02-03,241.62,2020-06-07,Travel,Store,62,Male,Legacy
1282,2021-03-21,386.79,2020-06-07,Travel,Store,62,Male,Legacy
1283,2020-04-08,164.91,2020-02-23,E-commerce,Store,30,Female,Legacy
1283,2020-11-22,13.7,2020-02-23,E-commerce,Store,30,Female,Legacy
1283,2020-06-07,597.97,2020-02-23,E-commerce,Store,30,Female,Legacy
1283,2020-02-25,30.5,2020-02-23,E-commerce,Store,30,Female,Legacy
1283,2021-01-13,48.33,2020-02-23,E-commerce,Store,30,Female,Legacy
1283,2020-11-01,463.31,2020-02-23,E-commerce,Store,30,Female,Legacy
1283,2020-03-15,30.97,2020-02-23,E-commerce,Store,30,Female,Legacy
1283,2020-04-17,27.97,2020-02-23,E-commerce,Store,30,Female,Legacy
1284,2021-03-16,45.6,2020-11-22,Retail,Mobile,33,Male,Legacy
1284,2021-01-22,23.33,2020-11-22,Retail,Mobile,33,Male,Legacy
1284,2021-08-23,537.36,2020-11-22,Retail,Mobile,33,Male,Legacy
1285,2021-01-04,36.77,2020-09-13,E-commerce,Mobile,39,Female,Legacy
1285,2021-06-23,30.14,2020-09-13,E-commerce,Mobile,39,Female,Legacy
1285,2020-10-29,70.83,2020-09-13,E-commerce,Mobile,39,Female,Legacy
1286,2020-06-07,21.6,2020-01-19,Travel,Store,37,Female,Legacy
1286,2020-11-08,20.0,2020-01-19,Travel,Store,37,Female,Legacy
1286,2020-03-22,7.2,2020-01-19,Travel,Store,37,Female,Legacy
1286,2020-02-17,285.43,2020-01-19,Travel,Store,37,Female,Legacy
1286,2020-03-03,442.74,2020-01-19,Travel,Store,37,Female,Legacy
1287,2021-04-15,54.27,2020-08-16,E-commerce,Mobile,30,Male,Legacy
1287,2020-08-24,67.57,2020-08-16,E-commerce,Mobile,30,Male,Legacy
1288,2021-04-03,51.22,2020-07-12,Retail,Store,37,Female,Legacy
1288,2020-09-01,167.3,2020-07-12,Retail,Store,37,Female,Legacy
1288,2021-01-15,17.84,2020-07-12,Retail,Store,37,Female,Legacy
1288,2020-12-09,39.54,2020-07-12,Retail,Store,37,Female,Legacy
1288,2021-03-12,820.09,2020-07-12,Retail,Store,37,Female,Legacy
1288,2021-04-26,0.83,2020-07-12,Retail,Store,37,Female,Legacy
1289,2021-05-16,746.66,2020-11-22,SaaS,Store,19,Male,Legacy
1289,2021-03-06,133.97,2020-11-22,SaaS,Store,19,Male,Legacy
1289,2021-02-01,19.91,2020-11-22,SaaS,Store,19,Male,Legacy
1290,2020-08-19,72.01,2020-02-23,SaaS,Web,52,Male,Legacy
1290,2020-10-10,50.88,2020-02-23,SaaS,Web,52,Male,Legacy
1290,2020-05-31,373.65,2020-02-23,SaaS,Web,52,Male,Legacy
1290,2020-09-24,20.76,2020-02-23,SaaS,Web,52,Male,Legacy
1290,2020-09-09,77.7,2020-02-23,SaaS,Web,52,Male,Legacy
1290,2020-11-04,0.45,2020-02-23,SaaS,Web,52,Male,Legacy
1291,2020-08-24,31.18,2020-08-23,E-commerce,Mobile,64,Female,Legacy
1291,2021-06-21,454.81,2020-08-23,E-commerce,Mobile,64,Female,Legacy
1291,2020-10-14,31.38,2020-08-23,E-commerce,Mobile,64,Female,Legacy
1291,2021-04-01,207.94,2020-08-23,E-commerce,Mobile,64,Female,Legacy
1292,2021-06-02,186.2,2020-08-30,Retail,Mobile,36,Female,Legacy
1292,2021-02-24,124.85,2020-08-30,Retail,Mobile,36,Female,Legacy
1292,2021-06-05,415.99,2020-08-30,Retail,Mobile,36,Female,Legacy
1292,2021-08-16,135.3,2020-08-30,Retail,Mobile,36,Female,Legacy
1292,2021-06-26,741.22,2020-08-30,Retail,Mobile,36,Female,Legacy
1293,2020-09-15,104.51,2020-08-09,SaaS,Mobile,62,Female,Legacy
1293,2020-10-04,401.35,2020-08-09,SaaS,Mobile,62,Female,Legacy
1293,2021-01-16,105.92,2020-08-09,SaaS,Mobile,62,Female,Legacy
1293,2021-01-31,233.17,2020-08-09,SaaS,Mobile,62,Female,Legacy
1293,2021-04-24,4.4,2020-08-09,SaaS,Mobile,62,Female,Legacy
1293,2021-05-23,195.34,2020-08-09,SaaS,Mobile,62,Female,Legacy
1294,2021-05-15,58.16,2020-06-14,E-commerce,Web,54,Male,Legacy
1294,2020-11-07,168.2,2020-06-14,E-commerce,Web,54,Male,Legacy
1294,2020-12-26,212.3,2020-06-14,E-commerce,Web,54,Male,Legacy
1294,2020-07-05,60.19,2020-06-14,E-commerce,Web,54,Male,Legacy
1294,2020-12-24,26.93,2020-06-14,E-commerce,Web,54,Male,Legacy
1294,2021-06-12,104.85,2020-06-14,E-commerce,Web,54,Male,Legacy
1294,2021-06-02,66.2,2020-06-14,E-commerce,Web,54,Male,Legacy
1295,2020-10-03,415.88,2020-04-05,E-commerce,Web,23,Female,Legacy
1295,2020-06-04,134.8,2020-04-05,E-commerce,Web,23,Female,Legacy
1295,2020-11-25,31.01,2020-04-05,E-commerce,Web,23,Female,Legacy
1295,2020-12-02,255.9,2020-04-05,E-commerce,Web,23,Female,Legacy
1295,2020-08-12,119.31,2020-04-05,E-commerce,Web,23,Female,Legacy
1295,2021-03-01,254.9,2020-04-05,E-commerce,Web,23,Female,Legacy
1295,2020-12-24,252.95,2020-04-05,E-commerce,Web,23,Female,Legacy
1295,2020-10-29,13.61,2020-04-05,E-commerce,Web,23,Female,Legacy
1296,2021-06-22,143.65,2020-08-09,Retail,Web,31,Male,Legacy
1296,2020-12-07,81.03,2020-08-09,Retail,Web,31,Male,Legacy
1296,2021-06-21,553.12,2020-08-09,Retail,Web,31,Male,Legacy
1296,2020-12-24,21.21,2020-08-09,Retail,Web,31,Male,Legacy
1296,2021-03-27,74.49,2020-08-09,Retail,Web,31,Male,Legacy
1296,2021-06-10,84.42,2020-08-09,Retail,Web,31,Male,Legacy
1297,2020-11-16,339.05,2020-11-15,Travel,Mobile,21,Male,Legacy
1297,2021-04-17,41.29,2020-11-15,Travel,Mobile,21,Male,Legacy
1297,2021-06-05,216.14,2020-11-15,Travel,Mobile,21,Male,Legacy
1297,2021-06-19,114.99,2020-11-15,Travel,Mobile,21,Male,Legacy
1297,2021-09-25,74.63,2020-11-15,Travel,Mobile,21,Male,Legacy
1298,2021-02-11,59.18,2020-10-25,E-commerce,Mobile,39,Female,Legacy
1298,2021-09-29,101.25,2020-10-25,E-commerce,Mobile,39,Female,Legacy
1298,2021-05-19,135.41,2020-10-25,E-commerce,Mobile,39,Female,Legacy
1298,2021-09-08,123.02,2020-10-25,E-commerce,Mobile,39,Female,Legacy
1298,2021-03-05,16.15,2020-10-25,E-commerce,Mobile,39,Female,Legacy
1299,2020-09-26,20.21,2020-04-19,Travel,Mobile,56,Female,Legacy
1299,2021-02-18,86.8,2020-04-19,Travel,Mobile,56,Female,Legacy
1299,2020-08-07,26.62,2020-04-19,Travel,Mobile,56,Female,Legacy
1299,2020-11-16,208.63,2020-04-19,Travel,Mobile,56,Female,Legacy
1299,2020-10-31,27.32,2020-04-19,Travel,Mobile,56,Female,Legacy
1299,2020-07-23,98.82,2020-04-19,Travel,Mobile,56,Female,Legacy
1300,2021-01-20,74.22,2020-01-26,Travel,Web,53,Female,Legacy
1300,2020-07-22,447.55,2020-01-26,Travel,Web,53,Female,Legacy
1300,2020-12-05,429.57,2020-01-26,Travel,Web,53,Female,Legacy
1300,2020-11-21,177.37,2020-01-26,Travel,Web,53,Female,Legacy
1301,2021-03-02,52.31,2020-09-13,SaaS,Web,51,Female,Legacy
1301,2021-05-23,20.26,2020-09-13,SaaS,Web,51,Female,Legacy
1301,2021-08-29,52.76,2020-09-13,SaaS,Web,51,Female,Legacy
1301,2021-01-12,136.39,2020-09-13,SaaS,Web,51,Female,Legacy
1302,2020-09-05,2.03,2020-05-24,Travel,Store,44,Male,Legacy
1302,2020-08-28,227.32,2020-05-24,Travel,Store,44,Male,Legacy
1302,2020-11-29,392.01,2020-05-24,Travel,Store,44,Male,Legacy
1302,2021-05-06,278.22,2020-05-24,Travel,Store,44,Male,Legacy
1302,2020-12-04,5.68,2020-05-24,Travel,Store,44,Male,Legacy
1302,2021-04-22,111.51,2020-05-24,Travel,Store,44,Male,Legacy
1302,2020-08-14,252.32,2020-05-24,Travel,Store,44,Male,Legacy
1303,2020-05-05,101.63,2020-04-05,Retail,Web,24,Female,Legacy
1303,2020-08-12,119.66,2020-04-05,Retail,Web,24,Female,Legacy
1303,2020-12-01,41.05,2020-04-05,Retail,Web,24,Female,Legacy
1303,2020-06-24,71.26,2020-04-05,Retail,Web,24,Female,Legacy
1303,2020-04-29,51.88,2020-04-05,Retail,Web,24,Female,Legacy
1304,2021-05-18,556.44,2020-08-02,SaaS,Store,20,Male,Legacy
1304,2021-01-02,20.88,2020-08-02,SaaS,Store,20,Male,Legacy
1304,2021-01-18,88.27,2020-08-02,SaaS,Store,20,Male,Legacy
1304,2021-01-07,87.87,2020-08-02,SaaS,Store,20,Male,Legacy
1305,2021-08-24,43.13,2020-11-29,SaaS,Mobile,64,Female,Legacy
1306,2020-10-25,185.7,2020-05-03,SaaS,Web,50,Female,Legacy
1306,2021-04-16,42.27,2020-05-03,SaaS,Web,50,Female,Legacy
1306,2020-06-12,2.81,2020-05-03,SaaS,Web,50,Female,Legacy
1307,2020-10-15,160.11,2020-02-16,E-commerce,Mobile,19,Female,Legacy
1307,2020-11-11,21.99,2020-02-16,E-commerce,Mobile,19,Female,Legacy
1307,2020-03-21,250.75,2020-02-16,E-commerce,Mobile,19,Female,Legacy
1308,2020-03-17,68.54,2020-03-08,E-commerce,Mobile,59,Male,Legacy
1308,2020-08-20,13.37,2020-03-08,E-commerce,Mobile,59,Male,Legacy
1308,2020-04-15,66.32,2020-03-08,E-commerce,Mobile,59,Male,Legacy
1308,2021-02-15,138.14,2020-03-08,E-commerce,Mobile,59,Male,Legacy
1308,2020-10-12,342.73,2020-03-08,E-commerce,Mobile,59,Male,Legacy
1309,2020-02-25,420.32,2020-02-16,Travel,Mobile,33,Female,Legacy
1309,2020-06-19,8.61,2020-02-16,Travel,Mobile,33,Female,Legacy
1310,2020-12-20,111.38,2020-08-16,SaaS,Mobile,42,Male,Legacy
1310,2021-07-16,11.1,2020-08-16,SaaS,Mobile,42,Male,Legacy
1310,2021-04-18,101.6,2020-08-16,SaaS,Mobile,42,Male,Legacy
1310,2020-12-14,212.53,2020-08-16,SaaS,Mobile,42,Male,Legacy
1310,2021-04-04,116.87,2020-08-16,SaaS,Mobile,42,Male,Legacy
1310,2021-02-20,109.35,2020-08-16,SaaS,Mobile,42,Male,Legacy
1310,2021-05-27,189.83,2020-08-16,SaaS,Mobile,42,Male,Legacy
1311,2021-05-19,11.78,2020-06-07,SaaS,Web,32,Female,Legacy
1311,2021-05-12,27.36,2020-06-07,SaaS,Web,32,Female,Legacy
1311,2020-06-11,132.41,2020-06-07,SaaS,Web,32,Female,Legacy
